Version,Dsetid,P040001,P040002,P040003,P040101,P041001,P041201,P041201a,P041202,P041203,P041204,P041204a,P041204b,P041204c,P041205,P041206,P041207,P041208,P041208a,P041209,P041210,P041211,P041212,P041213,P041214,P041214a,P041215,P041216,P044001,P044002,P044003,P044004,P044005,P044006,P044007,P044008,P044009,P044010,P044011,P044012,P044013a,P044013b,P044013c,P044014a,P044014b,P044014c,P044015a,P044015b,P044016,P044017,P044018,P044019,P044020,P044021,P044022,P044023,P044024,P044025,P044026,P044027,P044028,P044029,P044029a,P044029b,P044029c,P044101,P044102,P044103,P044104,P044105,P044106,P044107,P044108,P044201,P044401,P044402,P044403,P044404,P044405,P044406,P044407,P044408,P044409,P044410,P044411,P044412,P044413,P044414,P044415,P044416,P044417,P044418,P044419,P044420,P044421,P044422,P044423,P044424,P044425,P044426,P044427,P044428,P044429,P044430,P044431,P044432,P044433,P044434,P044435,P044436,P044437,P044438,P044439,P044440,P044441,P044442,P044443,P044444,P044445,P044446,P044447,P044448,P044449,P044450,P044451,P044452,P044453,P044454,P044455,P044456,P044457,P044458,P044459,P044460,P044461,P044462,P044463,P044464,P044465,P044466,P044467,P044468,P044501,P044502,P044503a,P044503b,P044503c,P044504a,P044504b,P044504c,P044505a,P044505b,P044505c,P044506,P044506a,P044506b,P045001,P045002,P045002a,P045003,P045003a,P045004,P045004a,P045004x,P045005,P045005a,P045005x,P045006,P045006a,P045006x,P045007,P045008,P045009,P045010,P045011,P045012,P045013,P045014,P045015,P045016,P045017,P045018,P045019,P045020,P045021,P045022,P045023,P045024,P045025,P045026,P045027,P045028,P045029,P045030,P045031,P045032,P045033,P045034,P045035,P045036,P045037,P045038,P045039,P045040,P045041,P045042,P045043,P045044,P045045a,P045045b,P045045x,P045046,P045047,P045047a,P045048x,P045049,P045049a,P045050,P045051,P045052,P045053,P045054x,P045054,P045055,P045056,P045057,P045058,P045058a,P045058b,P045058x,P045059,P045059a,P045060,P045061,P045062,P045063,P045064,P045065,P045066,P045067,P045068,P045069,P045070,P045071a,P045071b,P045071x,P045072,P045073,P045074a,P045074b,P045074x,P045075a,P045075b,P045075x,P045076,P045077,P045078,P045079,P045080a,P045080b,P045080x,P045081,P045082,P045083,P045084x,P045084a,P045085a,P045085b,P045085x,P045086,P045087,P045088,P045089,P045089x,P045090,P045091,P045091x,P045092,P045093,P045094,P045095,P045096,P045097,P045097a,P045097b,P045098,P045099,P045100,P045101,P045102,P045103,P045104,P045105,P045106,P045107,P045108,P045109,P045110,P045111,P045112,P045112x,P045113,P045113a,P045114,P045114x,P045115,P045115a,P045116,P045117,P045118,P045118a,P045118x,P045118b,P045119,P045120,P045121,P045122x,P045122,P045123a,P045123b,P045123x,P045124,P045125,P045126,P045127,P045128,P045129,P045130,P045131,P045132,P045133,P045134,P045135,P045136,P045137,P045138,P045139,P045140,P045141,P045142,P045143,P045144,P045145,P045146,P045147,P045148,P045149,P045150,P045151,P045152,P045153,P045154,P045155,P045156,P045157,P045158,P045159,P045160,P045161,P045162,P045163,P045164,P045165,P045166,P045167,P045168,P045169,P045170,P045171,P045172,P045173,P045173a,P045174,P045174a,P045174b,P045175,P045175a,P045175b,P045176,P045177,P045178x,P045179a,P045179b,P045180a,P045180b,P045180c,P045180x,P045181,P045182,P045183,P045184,P045185a,P045185b,P045185c,P045185x,P045186x,P045187,P045188x,P045188,P045189x,P045190x,P045191,P045192,P045193,P045201,P045202,P045203,P045204,P045205,P045206,P045206a,P045207a,P045207b,P045207c,P045207d,P045207e,P045209
2004NES_VERSION:2005MAY02,2004.S,259, 797, 919,0.8493,4,California    ,CA, 6,71, 4,CA04, 604,7104,4, 7,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 604, 604,1,1,1, 5,1,1,5,5,5,1,2,1,1007,1109,1,1007,1110, ,    ,    , 59.5,4,1110, 8,22,20,1,1118,  , ,    ,1,5,5, , ,    ,1007,2,4,2,0,0, 1,1,1, 4, 3, 9, 8, 7, 2, 1, 6,11, 5,10,25,24,12,11,21,14,17,18, 4, 5, 3, 1,20,19,22, 8, 2,13, 6,26,23, 9,10,16,15, 7,11, 2, 3,12, 5, 4,13, 7,10, 1, 6, 9, 8,1,2,2,1,4,3,2,1, , , , ,2,1,1,2, ,2,21,19,0,0,0,0,0,0,1,1,1, 3,20,0,1,1,5,1,3,1,1,1,1,5,2,1,5,2, 70, 20, 80, 50, 20, 50, 20, 40, 60, 30, 60, 20, 45, 45, 75, 45, 80,100, 80, 20, 40, 70, 50, 30, 65, 30,100, 90, 80, 80, 80, 60, 50, 80, 35, 20,100,100, ,4,1, ,1,  ,1,1,3,5, 1,1,5,1,1,5,1,3,4, ,1,4,1,6,1,5,5,5,5,5,5,5,1,3,3,3, ,3,3,3, ,3,3, ,3,3,1,3,3,3,3, ,3,1,1,4,1,1,1, ,1,1,1,5, ,3,5, ,3,3,5,1,2,1,2,2, ,2,3,2, , , ,5,5,3,5,1,3,2,1,1,1,1,1,1,1,1,3,2,3,1,1,1,8,1,1,1,1,1,1, ,1,0,1,1,2,5,6,4,1,5,8,1,5,3, , , , , ,5,5,5,5,5,5,5,3,1,1,3,1,3,1,5,3,1,5, ,1,5,5,5,1,1,5,5,3,4,2,1,5, ,5, , ,5, , ,1,1,  6, , ,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,13, 6,1,5, 48,2,2,2,1,3,3,5,45,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,260,1200, 109,0.8089,4,New York      ,NY,36,13,17,NY17,3617,1317,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3617,3620,4,1,1,28,1,1,5,5,5,5,1,1,1028,1121, ,    ,    , ,    ,    , 50.9,1,1121,19,29,20,1,1123,  , ,    ,1,5,5, , ,    ,1028,1,5,1,0,0, 1,5,1, 1, 4, 2, 7, 3, 6,10, 5, 9,11, 8, 4, 3,23,16,25,26,19,15, 9,14,24, 1, 7,12,17,11,21,20,13, 6, 2,22,10, 8,18, 5, 2,13,11, 8, 1, 4, 7, 3, 9, 5,10,12, 6,1,2,2,1, , , , ,4,1,3,2,1,1,1, ,2,2,12,19,0,0,0,1,0,1,4,1,4, 0,10,0,1,1,7,1,1,5,1,5,5,1,5,5,1,5,  0, 60,  0, 60, 70, 50, 90, 40,  0, 80, 10, 80, 40, 30,888, 30, 50, 50, 40, 80, 50, 40, 50, 50, 50,  0, 50, 80, 50, 50, 50, 50, 80, 50, 30, 30, 50, 80,1, ,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,4,1,2,1, ,0,1,1,5,1,1,5,1,8,1,5,1,1,3,1, ,1,3,1, ,1,1, ,3,3,1,1,1,3,1, ,1,8,1,3,2,5, ,1,5,5,5,5, ,3,5, ,3,3,5,1,8,4,4, ,4, , , ,4,1,3,1,7,3,5,1,3,4,1,1,1,5, , ,0, , , , ,1,1,1,3,8,5,1,1,5,1, ,5,0,1,1,4,3,5,3,3, , , , , ,1,8,3,3,3,1,5,1,3,5,3,5,3,3,1,3,3,3,5,5,5,1,5, ,5,1,1,1,1,1,1,1,3,5,1,2,5, ,5, , ,5, , ,1,1,  1,1,1,3,9, , 9,1,5,5,1,50,  ,  ,50,0,5,0, , 8, 8,1,1, 52,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,261,1181, 780,1.1541,4,Ohio          ,OH,39,24, 6,OH06,3906,2406,2,11,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3906,3918,4,1,1, 4,1,1,5,5,5,5,1,1,1032,1105, ,    ,    , ,    ,    , 52.2,1,1105, 3, 6,50,1,1112,  , ,    ,1,5,5, , ,    ,1032,2,5,2,0,0, 3,2,2, 4, 1, 2, 8, 3, 9,11, 7,10, 6, 5,21,15,25,17,16, 7,10, 4,24,20,11, 8,22, 2, 5, 6, 1, 3, 9,18,23,19,13,12,14,26, 2, 8, 5, 3,10,13, 4, 9, 1, 7, 6,12,11,2,2,1,2, , , , ,3,2,4,1,2,1,2, ,2,1,14,21,0,0,0,1,0,1,4,1,4, 0,10,0,1,5, ,1,1,1,5,2,5,1,5,5,1,5, 25, 99, 25, 60, 75, 50,100, 50, 50, 50, 35, 50, 50, 50, 60, 50, 50, 50, 50, 50, 50, 40, 80, 40, 50, 50, 80, 50, 40,100, 50, 50, 50, 50, 40,100, 50, 50, ,4,1, ,1,  ,1,1,1,1, 1,1,1,1,5, ,2,2,2,1, ,0,1,1,5,5,1,1,5,5,5,5,3,3,1, ,1,1,1,1, ,1,1,1, ,1,2,3,1,2, ,1,1,1,1,2,2,1, ,5,2,5,5,5, ,3,5, ,3,7,1,1,2,2,3, ,3, , , ,4,3,3,0,5,7,5,3,5,2,5,1,5,5, , ,0,7, ,3,3,5, ,3, ,3,5,3,1,0, , ,0,0,0,3,0,5,7,4,3, , , , , ,1,3,1,3,3,1,1,5,5,5,5,5,2,1,1,3,3,1,3,3,3,1,5, ,5,5,5,5,5,1,5,5,5,5,1,1,1,5,1,1,1,5, , ,1,2,  4, , ,1, ,3, 2,5,1,5,5,50,  ,  ,50,0,5,0, ,73,43,1,5, 74,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,262, 957,1688,0.7791,4,Illinois      ,IL,17,21, 9,IL09,1709,2109,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1709,1709,1,1,1, 2,1,1,5,5,5,5,1,1,1012,1104, ,    ,    , ,    ,    , 72.2,2,1104, 2, 6,20,1,1112,  , ,    ,1,5,5, , ,    ,1012,1,4,2,0,0, 1,3,2, 7, 2, 9, 1, 8, 6, 5, 4,10,11, 3, 3,25,20,14,17, 2,22,11,13, 5,10, 7, 6,16,12,26,18, 4,24, 1, 9, 8,15,19,21,23,12, 1, 7,13, 8, 3, 5, 4,10, 2, 9, 6,11,2,1,2,2,2,4,1,3, , , , ,2,2,2,1, ,2,12,65,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,1,1,1,5,1,5,5,5,4,5,1,5, 25, 75, 25, 60, 60, 30, 70, 40, 25, 50, 55, 75, 55, 60, 60, 50, 60, 50, 60, 60, 50, 45, 60, 60, 60, 45, 70, 60, 50, 55, 60, 50, 60, 62, 50, 50, 60, 60,1, ,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,8,1,2,1, ,0,1,6,1,1,5,5,5,5,5,5,8,1,1, ,1,1,1,1,3, ,3, ,1,1,3,1,1,1, ,1,1,1,1,2,1,1,5, ,2,1,5,3,5,4,3,1,5,1,1,5,2,1,3,3, ,2,3,3, , , ,8,8,8,8,1,3,2,1,1,1,5, , ,0,8, ,1,2,1,5,2,7,1,8,8,2,0, , ,0,5,1,3,4,4,3,4,3,7,8,8,8,3, , , , , ,1,5,5,5,5,3,3,2,1,1,1,1,2,1,5,5,1,5, ,5,1,5,1,1,1,5,1,4,4,2,2,1,3,1,3, ,5, , ,1,1,  4, , ,3,1, , 5,1,1,5,1,50,  ,  ,50,0,5,0, ,16,16,1,5, 83,2,4,3,1,2,1,5,20,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,263, 817,1608,0.5970,4,Florida       ,FL,12,43,11,FL11,1211,4311,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1211,1209,1,1,1, 1,1,1,5,5,5,5,1,1,1017,1104, ,    ,    , ,    ,    , 46.8,1,1104, 2, 6,20,1,1112,  , ,    ,1,5,5, , ,    ,1017,2,2,2,0,0, 1,1,2, 9, 1,10, 8, 7,11, 6, 2, 5, 3, 4,11,26,24, 5,19, 1, 4,18,16, 9,21,22,13, 6,25,23,17, 3,20, 8,10, 7,12, 2,14,15, 9,12,11, 6, 3, 8,13, 2, 4, 7, 1,10, 5,2,2,2,1,4,1,3,2, , , , ,1,2,1,1, ,2,14,55,0,0,0,1,0,1,4,1,4, 0, 2,0,1,1,7,1,3,1,1,1,1,1,1,1,1,1, 85, 20, 80, 30, 30, 50, 30, 85, 80, 10, 90, 40, 75, 65, 80, 60, 65, 80, 75, 60, 50, 60, 65, 65, 70, 70, 70, 65, 40, 80, 65, 75, 65, 75, 60, 80, 70, 70, ,4,1, ,1,  ,1,1,3,1, 7,1,5,1,1,5,1,1,3, ,1,4,1,6,1,5,5,5,5,5,5,5,3,3,3, ,3,3,3,1, ,3,3, ,3,3,3,3,3,3,3, ,3,3,1,3,1,1,1, ,1,1,1,3,5,4,1,5,2,7,1,5,2,1,1,1, ,1,3,1, , , ,2,2,1,3,3,3,2,8, , ,5, , ,0, , , , ,1,5,2,1,3,3,3,2,1, ,5,2,5,0,3,2,2,6,2,3,1,1,1,1,3, , , , , ,3,5,1,3,5,5,5,2,3,5,3,3,1,3,5,5,5,5, ,1,5,5,5,5,1,5,1,3,4,2,2,1,1,1,2, ,5, , ,1,1,  3, , ,3,3, , 6,1,5,5,1,50,  ,  ,50,0,5,0, ,20,20,1,1, 59,1,2,2,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,264,1504, 364,0.2806,4,California    ,CA, 6,71, 4,CA04, 604,7104,4, 7,999,99999, ,9999.99,99999,99999,9999,1,999,99999, 604, 604,7,1,1, 2,1,1,5,5,5,5,1,1,1021,1105, ,    ,    , ,    ,    , 45.9,4,1105, 3, 3,20,1,1112,  , ,    ,1,5,5, , ,    ,1021,1,4,2,0,0, 2,1,2,11, 2, 4, 3, 8, 7, 5, 6,10, 1, 9, 8,16, 9,24, 5,21, 7,14,20,11,10, 3, 1,17, 6,22,18,23,13, 4,15,25,26, 2,12,19, 8, 5,12, 4, 6, 1, 7,11,13, 3, 9,10, 2,2,1,1,1,1,2,3,4, , , , ,2,2,2, ,1,1,21,19,0,0,0,0,0,0,1,1,1, 3,20,0,1,1,3,1,1,5,1,5,5,1,5,5,1,5, 99, 85,  0, 75, 75, 50, 80, 25,  0, 50, 50, 75, 10, 80, 80, 75, 50, 50, 25, 80, 80, 90, 50, 50, 50, 50, 80, 60, 50, 50, 50, 35, 50, 50, 85, 35, 50, 50, ,4,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,5,1,2,1, ,0,1,1,1,1,1,5,5,5,5,5,1,3,3, ,3,3,3,1,3, ,3,3, ,3,3,3,3,3,1, ,1,3,1,3,2,5, ,1,5,1,5,5, ,3,3,1,5,3,5,1,3,2,4,4, ,4,1,4, , , ,1,7,1,7,1,3,3,1,1,1,1,1,1,1, , , , ,1,1,1,3,3,5,3,1,5,1, ,5,5,1,1,7,1,7,1,1, , , , , ,1,5,1,5,1,1,5,5,1,5,3,3,3,1,1,1,3,2,5,3,5,5, ,1,5,5,1,5,1,5,5,1,4,5,2,2,5, ,5, , ,5, , ,4,2,  4, , ,1, ,5, 3,5,5,5,5,50,  ,  ,50,0,5,0, ,27,27,7,1, 62,1,1,1,1,1,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,266, 762,1639,0.7617,4,Utah          ,UT,49,67, 3,UT03,4903, 403,4, 2,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3302,3302,6,1,1,46,1,1,5,5,5,5,1,1,1022,1214, ,    ,    , ,    ,    , 34.9,1,1214,43,17,50,1,1221,  , ,    ,1,1,5, , ,    ,1022,1,3,1,1,0, 2,1,1, 7,10, 2, 3, 9, 4, 8, 5,11, 1, 6,10, 9,25, 4, 8, 2, 3, 1,15,12,18,16, 5,22,11,19,14,13, 7,26,17,20, 6,23,24,21,11,12, 5, 4,10, 6,13, 7, 2, 8, 1, 9, 3,2,2,1,1, , , , ,3,1,2,4,1,1,1,2, ,1,21,21,0,1,1,0,1,1,1,3,3, 2, 1,0,5,1,1,1,3,1,1,1,1,1,1,1,1,1, 95, 15, 90, 25, 45, 45,  5, 80, 70, 40, 90,  5, 75, 75, 95, 80,888,888, 70, 45, 50, 70,888,888,888,888,888, 65,888,888,888,888,888,888, 25,888,888,888,1, ,1, ,5,49,2,1,3,1, 1,1,5,3,1,5,1,2,1,1, ,6,1,5,1,5,5,5,5,5,5,5,3,3,3, ,1,1,1,3, ,1,1,3, ,3,3,3,3,3,3, ,3,1,1,2,1,1,1, ,1,1,1,1,5,2,1,5,2,3,1,5,1,1,2, ,2, , , ,2,4,2,5,5,3,5,1,3,3,1,5,2,5, , ,0, , , , ,1,1,1,3,1,5,1,2,1, ,1,1,5,1,1,3,2,5,2,3,1,1,8,8,3, , , , , ,5,5,1,5,5,5,5,3,3,5,1,3,2,5,1,5,1, ,1,1,1,5,1,1,1,5,1,3,4,2,2,1,5,1,1,2,1,1,1,1,1,  1,1,1,3,3, , 6,1,5,5,1,40,50,  ,45,1, ,1,1, 0, 0,1,1, 38,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,267, 675, 224,0.6611,4,California    ,CA, 6,71,15,CA15, 615,7115,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 615, 615,1,1,1,10,1,1,5,5,5,5,1,1,1055,1113, ,    ,    , ,    ,    , 46.6,4,1113,11,14,20,1,1118,  , ,    ,1,5,5, , ,    ,1055,9,9,9,9,9,99,9,1, 1,10, 4, 6, 3, 5, 7, 8,11, 2, 9, 9, 1,13, 3, 4,24, 2,10,25,23,15,22,12, 8, 6,18,21,19, 5,16,20,14,17,11,26, 7, 3, 9, 7,11, 2, 4,12, 5, 6, 1,10,13, 8,2,1,2,2,1,3,2,4, , , , ,1,2,2,1, ,2,12,19,0,1,1,0,0,0,1,2,2, 1,10,0,1,1,2,1,1,1,5,2,5,1,5,5,1,5, 25, 75, 20, 60, 75, 30, 80, 60, 40, 55, 50, 75, 60, 40, 80, 55, 70, 70, 30, 70, 60, 50, 70, 60, 70, 70, 70, 90, 70, 70, 70, 70, 70, 70, 40, 70, 70, 70,1, ,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,1,2,2,1, ,0,1,6,1,1,1,5,1,1,1,5,1,1,3, ,1,1,3,1,3, ,3, ,1,1,2,3,3,8, ,1,1,1,1,2,2,5, ,1,5,1,5,5, ,3,5, ,3,3,1,1,1,1,4,4, ,2,1,4, , , ,4,7,4,6,3,4,4,1,1,1,5, , ,0, , , , ,1,1,1,3,5,5,1,2,5, ,1,5,5,1,3,4,1,5,2,3,1,5,1,5,3, , , , , ,1,5,1,3,5,3,5,2,1,5,3,1,1,1,5,5,1,5, ,1,1,5,1,5,1,5,5,3,5,1,1,5, ,5, , ,5, , ,1,1, 17,1,1,3,5, , 7,1,5,5,1,50,40,  ,45,6, ,1, , 5, 3,5,1, 58,1,2,2,1,2,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,268, 320, 744,3.1724,3,New Jersey    ,NJ,34,12, 1,NJ01,3401,1201,1,12,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3401,3401,6,1,1,10,1,1,5,5,5,5,1,1,1006,1113, ,    ,    , ,    ,    , 47.1,1,1113,11,15,50,1,1118,  , ,    ,1,5,5, , ,    ,1006,1,4,2,0,0, 1,1,1, 2, 1, 4,11, 8, 6, 3, 7,10, 5, 9,11,22,25, 7,15, 8,13, 5,10,19, 3,17,14,18,24,26,23, 1,12,16, 4, 6, 2,21,20, 9, 9, 1,13, 8, 4,10,11, 3,12, 7, 5, 6, 2,2,1,2,2, , , , ,4,3,2,1,1,2,2,1, ,2,12,81,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,2,8, ,5,1,5,5,1,5,5,1,5, 50, 70, 50, 60, 50, 50, 60,777, 50, 50, 50, 50, 50, 50, 60, 50, 60, 50, 50, 50, 50, 50, 80, 50, 80, 50, 70, 60, 50, 70, 50, 50, 50, 60, 50, 60, 60, 60,5, ,5,8, ,  ,0, , , ,  , , ,4, , ,2,2,8, ,5,2,5, ,1,5,5,5,5,5,5,5,1,1,2, ,1,1,1,1,1, ,1, ,1,1,3,1,1,1, ,1,1,1,1,2,2,5, ,1,5,1,1,5, ,3,5, ,3,3,5,5,2,2,2, ,2, , , ,4,3,1,0,7,6,6,3,5,4,1,1,1,1,1,1,1, , , , ,5, ,3, ,5,1,5,1,5,1, ,5,0,0,3,7,2,2,2,3,1,5,5,5,3, , , , , ,3,5,5,5,1,1,1,3,1,5,1,1,3,1,1,5,5, ,5,5,5,5,5,5,5,5,5,3,5,3,4,1,1,5, , ,5, , ,1,2,  1,5,5,8, , ,88,5,5,5,1,40,  ,  ,40,8, ,1, , 4, 4,1,1, 46,2,4,4,1,3,3,1,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,269, 777, 106,1.1804,4,Idaho         ,ID,16,63, 1,ID01,1601,6301,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1601,1601,6,1,1, 1,1,1,5,5,5,5,1,1,1048,1103, ,    ,    , ,    ,    , 42.8,3,1103, 1, 1,20,1,1112,  , ,    ,1,5,5, , ,    ,1048,1,4,9,1,0, 1,1,2, 2, 4, 9, 6, 3, 5, 8, 7,11, 1,10,19, 2,12,26,18, 1,25,14,21,11, 7, 6, 4,16,13,10,15, 3,23, 9,24, 8,17,20, 5,22, 3, 1, 2, 7, 9, 6,11, 5,12, 4,10, 8,13,2,2,1,2, , , , ,3,1,4,2,2,2,2,2, ,1,21,24,0,0,0,0,0,0,1,1,1, 2,20,0,1,1,7,1,3,8, , ,1,1,1,1,5,2, 70, 40, 60, 30, 40, 30, 20, 70, 50, 50, 80, 30, 60, 60, 80, 60, 50, 50, 50, 30, 30, 40, 50, 30, 50, 60, 50, 30, 40, 30, 50, 60, 40, 50, 40, 20, 50, 50, ,4,1, ,1,  ,1,1,3,1,11,1,5,1,1,5,1,2,1,5, ,5,1,5,1,5,5,5,5,5,5,1,2,3,3, ,2,2,3,1, ,1,1,2, ,2,3,1,3,3, ,1,1,1,1,3,1,1,1, ,1,1,1,1,1,1,5, ,3,3,1,5,1,1,2, ,2, , , ,2,4,1,4,5,2,5,3,4,2,1,5,2,1,5,1,5,1,3,2,3,1,5,2,7,3,1,3,1,1,5, ,2,5,1,5,4,5,4,5,3,1,5,1,5,3, , , , , ,1,5,5,5,5,5,5,2,3,5,3,3,2,1,3,5,5, ,1,1,1,5,1,1,1,5,5,4,4,2,2,1,3,1,3, ,5, , ,1,1,  1,1,5,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,15,13,1,5, 39,1,2,3,1,3,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,270,1023, 134,0.3440,3,Iowa          ,IA,19,31, 3,IA03,1903,3103,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,1903,1904,7,1,1, 1,1,1,5,5,5,5,1,1,1012,1103, ,    ,    , ,    ,    , 47.0,2,1103, 1, 4,50,1,1112,  , ,    ,1,5,5, , ,    ,1012,1,4,2,0,0, 1,3,1, 5, 7,11, 3, 1, 9, 6, 2,10, 4, 8,18, 2,14,11, 4,22,12,24, 8, 3, 5,19,15, 7,26,16, 6,25, 1,17,13,10,23,21, 9,20,10,11, 7, 4, 3, 5, 6, 9, 1, 8,12,13, 2,2,2,2,1,2,4,3,1, , , , ,2,1,2, ,2,1,12,21,0,0,0,1,0,1,4,1,4, 0,30,0,1,1,0,1,1,5,1,5,5,1,5,5,1,5, 40, 80, 40, 75, 60, 40,100, 50,777, 60, 50,100, 90, 80,100, 75, 70,100, 75, 50, 75, 75, 80, 75, 70, 75,100, 60, 40, 60, 50, 70, 75, 70, 65, 60,100,100,1, ,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,5,2,2,1, ,0,1,5,5,5,5,5,5,5,5,5,3,1,3, ,3,3,1,1, ,1,1, ,1,1,3,1,1,3,1, ,1,1,1,1,2,5, ,5,4,5,5,5, ,3,5, ,3,1,1,1,1,1,2,2, ,2,2,2, , , ,0,4,5,4,3,4,4,1,5,2,8, , , ,1,5,1,3,1,1,1,3,7,3,5,1,0, , ,0,0,8,5,4,8,8,8,5, , , , , ,5,1,1,1,5,3,1,5,5,3,1,1,2,1,5,3,1,1,3,1,3,5, ,1,5,5,5,5,5,1,5,5,8,3,2,2,1,1,1,3, ,5, , ,2,2,  4, , ,1, ,1, 1,5,1,5,5,50,  ,  ,50,0,5,0, ,99,99,5,5, 86,1,4,3,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,271, 220,1089,1.0201,4,Michigan      ,MI,26,23, 5,MI05,2605,2305,2,18,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2608,2608,7,1,1, 1,1,1,5,5,5,5,1,1,1014,1104, ,    ,    , ,    ,    , 31.7,1,1104, 2, 8,20,1,1112,  , ,    ,1,5,5, , ,    ,1014,1,4,2,0,0, 5,1,2, 5,11,10, 7, 6, 4, 8, 9, 1, 3, 2, 6, 9,25,23,17,14,24, 7, 5, 8,19,11,18,13,16, 4,10,12,15,20,26, 2,22, 1,21, 3,11, 5, 2,13,12, 1, 3, 6,10, 9, 7, 8, 4,2,2,2,1,4,2,1,3, , , , ,2,2,1, ,1,2,12,81,0,1,1,0,1,1,1,3,3, 2, 1,0,5,5, ,5, ,1,5,2,1,5,2,1,5,2, 50, 50, 50, 60, 50, 30, 50, 30,777, 50, 50, 50, 50, 50, 80, 50, 50, 80, 50, 50, 80, 30, 50, 50, 50, 50,100, 50, 50, 50, 50, 80, 50, 50, 50, 50,100,100,5, ,5,5, ,  ,4, , , ,  , , ,4, , ,2,3,5, ,3,3,1,8,5,5,5,5,5,5,5,5,3,3,1, ,3,3,3,1, ,1,1, ,1,1,2,1,1,3,3, ,3,1,1,4,1,1,5, ,2,5,5,5, ,3,3,5,4,7,5,5,1,2,2,2, ,1,3,2, , , ,0,7,8,8,3,5,4,5,1,5,5, , ,0,5, ,1,4,5, ,3, ,3,5,3,1,0, , ,0,0,0,3,0,8,8,8,3, , , , , ,3,3,8,8,5,3,1,5,5,5,5,5,2,3,5,8,3,1,5,1,1,1, ,1,5,5,5,5,5,5,5,5,3,5,2,1,1,1,5, , ,5, , ,1,2,  1,5,5,1, ,3, 2,5,5,5,5,50,  ,  ,50,0,5,0, ,37, 1,5,5, 57,2,2,2,1,2,1,5,70,  ,  ,  ,  ,5
